FECHA;CARRIER_ORIGEN;RUTA_ORIGEN;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-06-22;PRO ACTION SERVICES S.A.;1452571-ENT;74,69;34524;15247;3339,42;0,22
2026-06-22;RECAUDADORA S.A.;2238922-ENT;48,32;33286;7792;2247,73;0,29
2026-06-22;IDT CORPORATION DE ARGENTINA S.A.;13091348-ENT;13,38;32652;870;315,67;0,36
2026-06-22;LATINFON CONTACT CENTER S.R.L.;2549392-Px8-ENT;98,7;31865;20877;3729,85;0,18
2026-06-22;MULTICONEX SA;786659-ENT;40,88;30228;2726;1341,03;0,49
2026-06-22;V.I.S. MEDIA GROUP S.A.;1784943-ENT;72,98;29750;10659;3040,52;0,29
2026-06-22;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1761735-24-ENT;69,27;29184;16161;1460,95;0,09
2026-06-22;NSS S.A.;NOGEO-CVI-ENT;91,21;28142;23850;75882,8;3,18
2026-06-22;VN COBRANZAS S.A.;2441702-Px8-ENT;76,67;25669;14876;4477,75;0,3
2026-06-22;TELEPROM ARGENTINA S.A.;2068014-ENT;76,72;25608;15604;3459,28;0,22
2026-06-22;GENERAL COLLECT S.A.S.;13099816-PX8-ENT;55,2;25006;9890;1499,62;0,15
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;CPEAK-DID-Px8-ENT;83,71;24945;14990;9655,35;0,64
2026-06-22;ON LINE ASSISTANCE SA;13094910-PX8-ENT;82,93;22299;13168;3845,95;0,29
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;2353150-LATINAT-ENT;33,16;21945;3012;1474,25;0,49
2026-06-22;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-ENT;83,2;20800;11269;5511,2;0,49
2026-06-22;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-ENT;47,53;20412;2736;1231,28;0,45
2026-06-22;ALAU TECNOLOGIA S.A.U;13091423-PX8-ENT;86,27;19491;9863;4000,6;0,41
2026-06-22;RICARDO MULLER;652367-ENT;26,59;19004;1587;275,28;0,17
2026-06-22;NSS S.A.;MEDIANT-TRAMA-ENT;62,87;18231;3662;2359,13;0,64
2026-06-22;COMUNICACION Y OPINION;2812272-Px8-ENT;78,16;17400;10589;6161,32;0,58
2026-06-22;IBR ARGENTINA S.A.;1610921-ENT;22,04;17265;737;296,93;0,4
2026-06-22;ON LINE ASSISTANCE SA;13045865-PX8-ENT;75,25;16367;10360;2114,75;0,2
2026-06-22;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1503127-ENT;41,51;16340;1675;223,93;0,13
2026-06-22;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-ENT;94,42;16193;14022;44125,05;3,15
2026-06-22;IBR ARGENTINA S.A.;2336450-ENT;70,28;15256;6258;1005,8;0,16
2026-06-22;POLIARQUIA CONSULTORES S.A;2427992-Px8-ENT;98,22;15155;8684;2250,08;0,26
2026-06-22;MARISA CLAUDIA BERETTA;769991-ENT;41,59;14043;1698;1096,32;0,65
2026-06-22;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-ENT;77,16;14035;6721;3759,72;0,56
2026-06-22;BUDGET S.R.L.;852035-ENT;16,52;13898;637;162,67;0,26
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DKUSA-ENT;79,04;13664;5597;3513,18;0,63
2026-06-22;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-ENT;92,16;13032;11328;20872,88;1,84
2026-06-22;MARTINEZ MAXIMILIANO ALBERTO;1958743-ENT;52,13;12870;1160;356,85;0,31
2026-06-22;VN GLOBAL BPO S.A.;1640983-ENT;68,16;12519;4849;330,87;0,07
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;1704597-ENT;1,32;12285;44;165,65;3,76
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;13097097-QXTEL-ENT;44,74;11290;897;1972,28;2,2
2026-06-22;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1937513-ENT;83,1;11065;7830;1016,7;0,13
2026-06-22;RECAUDADORA S.A.;1620425-ENT;47,74;9587;570;87,98;0,15
2026-06-22;MARCODINA SA;826199-ENT;67,51;9309;2240;696,45;0,31
2026-06-22;CEIBO CREDITOS S.A.;13091624-PX8-ENT;82,71;9297;4517;2135,68;0,47
2026-06-22;CPS S.A. a borrar;484685-ENT;14,27;8954;493;324,17;0,66
2026-06-22;COACTIVA GROUP.;2094636-ENT;47,74;8494;1427;163,6;0,11
2026-06-22;BUDGET S.R.L.;2033424-ENT;79,26;8433;3064;213,2;0,07
2026-06-22;SOLUCIONES REGIONALES DE INFORMATICA SA;492500-ENT;30,51;7455;536;610,9;1,14
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;1653615-ENT;36,8;7433;1129;3821,95;3,39
2026-06-22;PRO ACTION SERVICES S.A.;1529913-ENT;66,55;7389;3648;2060,28;0,56
2026-06-22;TELECENTRO S.A.;TELECENTRO-SIP-ENT;66,92;6979;3210;7007,58;2,18
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;2155169-TWILIO-ENT;87,8;6633;4563;3484,07;0,76
2026-06-22;CENTRO INTERACCION MULTIMEDIA SA;APEX-CLIENTES-ENT;39,38;6561;2020;1249,37;0,62
2026-06-22;C2 S.A.;2159194-ENT;77,94;5871;3170;898,5;0,28
2026-06-22;COMUNICACION Y OPINION;2587728-COMYOPI-ENT;60,54;5744;1051;475,52;0,45
2026-06-22;MO & PC COLLECTIONS ARGENTINA;2290322-ENT;79,33;4922;2372;1755,85;0,74
2026-06-22;GELLER ABOGADOS S.A.;1709925-ENT;40,08;4890;1438;244,78;0,17
2026-06-22;TARJETA NARANJA SA;13094948-ENT;78,86;4137;2827;1399,02;0,49
2026-06-22;CISTECH S.R.L.;2254224-ENT;93,96;4056;2891;1506,22;0,52
2026-06-22;GRUPO P Y D S A;1700019-ENT;5,75;3771;38;103,63;2,73
2026-06-22;MARTINEZ MAXIMILIANO ALBERTO;1958744-ENT;33,54;3404;801;402,68;0,5
2026-06-22;NEXT LATINOAMERICA SA;1726433-ENT;80,15;3284;1906;663,6;0,35
2026-06-22;DIAL DATABASE MARKETING S.A;1636056-ENT;57,61;3035;753;588,22;0,78
2026-06-22;NALDO LOMBARDI SA;13101945-PX8-ENT;87,24;2837;1887;384,02;0,2
2026-06-22;NSS S.A.;TRAMAS-E1-ENT;81,97;2540;1487;3108,7;2,09
2026-06-22;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453376-ENT;20,64;2451;110;453,98;4,13
2026-06-22;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-ENT;98,68;2425;2238;8240,02;3,68
2026-06-22;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-ENT;70,34;2297;901;700,72;0,78
2026-06-22;DESOL S A;1513661-ENT;73,73;2289;932;846,12;0,91
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;2466384-Px8_LM-ENT;69,31;2026;840;397,75;0,47
2026-06-22;LEVEL 3;LEVEL3-LD-ENT;95,51;1867;1424;5000,35;3,51
2026-06-22;PAKTAR S R L;2186921-ENT;42,86;1672;270;107,23;0,4
2026-06-22;VN COBRANZAS S.A.;1727363-ENT;53,27;1648;342;127,48;0,37
2026-06-22;VOICENTER S.A.;13096355-PX8-ENT;88,93;1571;996;489,62;0,49
2026-06-22;CALL UP SA;2799788-Pcc-ENT;43,3;1541;304;86,33;0,28
2026-06-22;IS LATAM INTELLIGENT SOLUTIONS SA;2629848-Px8-ENT;75,03;1530;712;194,02;0,27
2026-06-22;CANELLADA EDUARDO MARCELO;747603-ENT;53,99;1411;196;122,97;0,63
2026-06-22;AZCOM SRL;492508-ENT;81,33;1393;858;1112,12;1,3
2026-06-22;IPLAN DIGITALK;DARWIN_DK-ENT;49,76;1233;105;2,32;0,02
2026-06-22;COOPERATIVA TELEFONICA, DE VIVIENDA Y OTROS SERVICIOS PUBLICOS DEL VISO LIMITADA;DELVISO-SIP-ENT;44,7;1155;97;146;1,51
2026-06-22;GESTION DE PRESTAMOS Y COBRANZAS S.A.;2182558-ENT;76,92;1151;793;725;0,91
2026-06-22;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-ENT;81,98;1119;537;414,38;0,77
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;13088390-TGS_ENT;51,2;1040;128;366,82;2,87
2026-06-22;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;2002322-ENT;65,4;1031;344;231,98;0,67
2026-06-22;COMPANIA FINANCIERA ARGENTINA S A;1730869-ENT;51,11;1013;254;173,25;0,68
2026-06-22;CONSUMAS S.A;2791044-Px8-ENT;85,87;957;693;203;0,29
2026-06-22;TELEPROM ARGENTINA S.A.;1832757-ENT;45,82;899;159;216,1;1,36
2026-06-22;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2496034-Px8-ENT;65,77;875;392;252,25;0,64
2026-06-22;AGINET S.A.;492511-ENT;67,31;847;418;301,63;0,72
2026-06-22;COLLINS SA;13096884-CC-ENT;53,77;841;157;9,45;0,06
2026-06-22;COMUNICACIONES MULTIMEDIA S.A;1561335-ENT;53,95;800;232;83,45;0,36
2026-06-22;INDICOM S.A.;2542186-Px8-ENT;82,15;760;534;295,42;0,55
2026-06-22;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-ENT;62,67;745;366;901,2;2,46
2026-06-22;ALLEVA CLAUDIO HECTOR;1505281-ENT;75,89;740;277;340,7;1,23
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;13101024-MAXINFO-ENT;78,09;721;360;121,87;0,34
2026-06-22;SOLUCIONES DE CONTACTO SA;737629-ENT;63,86;629;281;173,58;0,62
2026-06-22;OLUM SRL;1972310-ENT;84,23;600;390;166,27;0,43
2026-06-22;CLIENTING GROUP S A;1932473-ENT;77;587;221;272,82;1,23
2026-06-22;SWISS MEDICAL S.A.;SWISS-PRE8-ENT;90,17;583;422;1102,52;2,61
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;2258260-AVOXI-ENT;97,07;558;364;736,83;2,02
2026-06-22;SUIVANT SA;13092371-SUIVANT-ENT;92,59;516;275;75,25;0,27
2026-06-22;SOLUCIONES REGIONALES DE INFORMATICA SA;Soluciones-ENT;86,65;463;344;613,1;1,78
2026-06-22;GM TELECOM CORPORATION;620947-ENT;0;416;0;0;0
2026-06-22;TEVECOMPRAS 2001 SRL;2773828-ENT;90,49;376;295;459,52;1,56
2026-06-22;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-ENT;95,67;349;221;466,48;2,11
2026-06-22;TELECOM ARGENTINA S.A.;POI-GGUAYCHU-SIP-ENT;100;323;297;403,92;1,36
2026-06-22;NSS S.A.;Voipack-genesys-in;89,56;323;223;303,82;1,36
2026-06-22;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-ENT;92;309;46;186,08;4,05
2026-06-22;GLOBALTECH TELECOMUNICACIONES;2035853-ENT;79,63;292;172;269,33;1,57
2026-06-22;CISTECH S.R.L.;1806855-ENT;86,28;283;195;216,12;1,11
2026-06-22;ORBITH S.A;1848095-ENT;86,63;280;162;270,77;1,67
2026-06-22;TRIMOTION S.R.L.;1531643-ENT;94,93;276;206;306,32;1,49
2026-06-22;VOCALSAT ARGENTINA S.A.;1768091-ENT;94,96;270;245;161,42;0,66
2026-06-22;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2114564-ENT;95,85;260;231;447,02;1,94
2026-06-22;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-ENT;63,48;240;146;203,55;1,39
2026-06-22;THE CHAPEAU SRL;13096780-CC-ENT;43,86;236;75;11,4;0,15
2026-06-22;CITYTECH SA;1893711-ENT;74,34;228;84;265,05;3,16
2026-06-22;TOUCHED BPO;1933775-ENT;90;223;117;71,73;0,61
2026-06-22;TELEPROM ARGENTINA S.A.;1702596-ENT;64,91;220;37;38,73;1,05
2026-06-22;ORANGE BUSINESS SERVICES ARGENTINA SA;1874623-ENT;91,28;219;157;306,4;1,95
2026-06-22;FANDI?O MARIA VALERIA;1614519-ENT;54,29;216;19;6,72;0,35
2026-06-22;2030 TELECOMUNICACIONES S.A.;375045-ENT;78,64;207;81;110,07;1,36
2026-06-22;I-FULL SRL;1877667-ENT;84,88;202;146;361,35;2,48
2026-06-22;LINEAS LIDELSU SRL;2208360-ENT;98,14;183;158;73,6;0,47
2026-06-22;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-ENT;97,67;182;42;88,97;2,12
2026-06-22;TELESERVICIOS Y MARKETING SRL;2541566-Px8-ENT;96,52;166;111;119,25;1,07
2026-06-22;MENTAWAI S.R.L.;666803-ENT;92,04;153;104;111,78;1,07
2026-06-22;BUENOS AIRES CALL SA;2067132-ENT;65;146;78;114,07;1,46
2026-06-22;TELETEL CHILE;413460-ENT;75;123;6;17,38;2,9
2026-06-22;TELESERVICIOS Y MARKETING SRL;751349-ENT;37,21;119;16;13,17;0,82
2026-06-22;DARCOM S.A.;1932372-ENT;94,05;118;79;194,68;2,46
2026-06-22;T V FUEGO SOCIEDAD ANONIMA;433670-ENT;85,56;117;77;245,7;3,19
2026-06-22;SIETE CAPAS;2817020-ENT;78,65;105;70;172,1;2,46
2026-06-22;PRAGA GGB S.R.L.;1797965-ENT;79,55;104;70;27,3;0,39
2026-06-22;NUBICOM S.R.L.;1950424-ENT;97,44;93;76;123,67;1,63
2026-06-22;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-ENT;100;81;60;153;2,55
2026-06-22;IP-TEL S.A.;396279-ENT;86,84;72;33;45,93;1,39
2026-06-22;MERA SOLUTIONS SA;13101661-PX8_ENT;0;70;0;0;0
2026-06-22;IPLAN DIGITALK;TATA_DARWIN-DK-ENT;37,5;67;6;19,73;3,29
2026-06-22;BM SOLUCIONES S.R.L;1807739-ENT;100;66;48;41,53;0,87
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-EN;75,93;63;41;44,82;1,09
2026-06-22;TAG CONTINENTAL S.R.L.;592936-ENT;90,32;63;56;23,93;0,43
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;BTS-2271224-ENT;94,74;57;18;11,55;0,64
2026-06-22;CYBERWAVE S.A.;2504364-ENT;48,57;56;17;34,78;2,05
2026-06-22;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;EXXON-ENT;95,65;53;44;267,52;6,08
2026-06-22;AZCOM SRL;1762321-ENT;81,25;51;26;10,75;0,41
2026-06-22;VOCALSAT ARGENTINA S.A.;1768821-ENT;80,39;51;41;72,58;1,77
2026-06-22;ALLIANZ ARGENTINA COMPA?IA DE SEGUROS SOCIEDAD ANO;13091364-ENT;90,48;51;38;184,27;4,85
2026-06-22;INCEPTIA SRL;13092380-ENT;0;46;0;0;0
2026-06-22;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;BERNA-PRE8-ENT;73,81;46;31;71,22;2,3
2026-06-22;BHN SEGUROS GENERALES S.A.;2114298-ENT;95,45;44;21;9,93;0,47
2026-06-22;CISTECH S.R.L.;1957252-ENT;74,36;43;29;62,38;2,15
2026-06-22;TELEPROM ARGENTINA S.A.;2025330-ENT;91,18;35;31;25,17;0,81
2026-06-22;GLOBAL PROCESSING SA;1636352-ENT;100;34;33;11,58;0,35
2026-06-22;R P B SOCIEDAD ANONIMA;13095588-ENT;100;29;24;13,48;0,56
2026-06-22;FIBERMAX SA;1553295-ENT;85;28;17;28,45;1,67
2026-06-22;P C C P S A;656395-ENT;96,3;28;26;49,82;1,92
2026-06-22;DIRECT CONTACT SOLUTIONS SA;2733686-ENT;57,14;27;4;2,68;0,67
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;DIDLOGIC-ENT;43,48;26;10;18,83;1,88
2026-06-22;IFX NETWORKS SA;483821-ENT;100;24;22;20,78;0,94
2026-06-22;NEOTEL SRL;697593-ENT;90;24;18;35,75;1,99
2026-06-22;COOPERATIVA ELECTRICA DE CHACABUCO LIMITADA;683465-ENT;85,71;23;12;20,07;1,67
2026-06-22;BERGAGNA CARLOS SEBASTIAN;13094894-PX8-ENT;84,62;23;11;6,22;0,57
2026-06-22;CITYTECH SA;1914053-PREFIX5-ENT;0;22;0;0;0
2026-06-22;TELECOM ITALIA SPARKLE S.P.A.;653085-ENT;0;21;0;0;0
2026-06-22;MARTINEZ MAXIMILIANO ALBERTO;2339641-ENT;64,29;19;9;6,43;0,71
2026-06-22;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;393337-ENT;88,24;17;15;15,97;1,06
2026-06-22;GESTIVA S.A;13097812-PX8-ENT;87,5;16;14;16,67;1,19
2026-06-22;ETERNET S.R.L.;1419563-ENT;85,71;16;12;22,32;1,86
2026-06-22;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-ENT;0;16;0;0;0
2026-06-22;MERCADOLIBRE S.R.L.;MERCADOLIBRE-ENT;87,5;16;14;43,37;3,1
2026-06-22;LINEAS LIDELSU SRL;13101414-CC-ENT;0;15;0;0;0
2026-06-22;MULTICONEX SA;13089438-ENT;63,64;15;7;11,45;1,64
2026-06-22;TELEPROM ARGENTINA S.A.;2242668-ENT;90;14;9;1,85;0,21
2026-06-22;CENATTEL SA;1977892-ENT;100;14;3;3,97;1,32
2026-06-22;IPLAN PRUEBAS WHOLESALE;408165-ENT;66,67;13;4;0,25;0,06
2026-06-22;MARKETING ONE ARGENTINA SA;1607559-ENT;72,73;13;8;18,4;2,3
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;2545022-DIDWW2-ENT;100;13;4;0,2;0,05
2026-06-22;CITYTECH SA;1935463-ENT;100;13;5;3,12;0,62
2026-06-22;WAVENET;332699-ENT;10;12;1;3,52;3,52
2026-06-22;CONVERGIA INC.;396103-ENT;27,27;12;3;9,98;3,33
2026-06-22;COOPERATIVA ELECTRICA Y SERV MARIANO MORENO LTDA;510481-ENT;30;11;3;9,45;3,15
2026-06-22;TELESERVICIOS Y MARKETING SRL;1573593-ENT;83,33;11;5;6,7;1,34
2026-06-22;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-ENT;10;10;1;0,15;0,15
2026-06-22;COMUNICACIONES MULTIMEDIA S.A;709319-ENT;100;9;9;6,3;0,7
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;1593522-ENT;0;9;0;0;0
2026-06-22;IPLAN INTERNATIONAL BUSINESS INC.;NEW-CALL-DKUSA-ENT;100;8;6;5,75;0,96
2026-06-22;TARJETA NARANJA SA;13095142-PX8-ENT;83,33;6;5;1,65;0,33
2026-06-22;STRATTON ARGENTINA S.A.;708115-ENT;100;5;3;13,97;4,66
2026-06-22;TELEGLOBE;422154-ENT;0;4;0;0;0
2026-06-22;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-ENT;100;4;4;4,98;1,25
2026-06-22;IDT CORPORATION DE ARGENTINA S.A.;1770871-ENT;0;4;0;0;0
2026-06-22;24/7 COMMUNICATION, INC;452369-ENT;66,67;4;2;11,32;5,66
2026-06-22;CONTACTO GARANTIDO SA;580464-ENT;0;3;0;0;0
2026-06-22;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-ENT;100;3;3;4,22;1,41
2026-06-22;PREVI SRL;1773829-ENT;0;2;0;0;0
2026-06-22;GRUPO SERVICIOS JUNIN S.A.;487085-ENT;0;2;0;0;0
2026-06-22;IPNEXT S.A.;2368458-ENT;100;2;2;19,32;9,66
2026-06-22;TELECOM ARGENTINA S.A.;POI-SANPEDRO-SIP-ENT;0;2;0;0;0
2026-06-22;SERVICIO SATELITAL S.A.;SERVSAT-ENT;100;2;2;0,25;0,13
2026-06-22;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-ENT;0;2;0;0;0
2026-06-22;TELCONET S A;492513-ENT;100;2;2;7,78;3,89
2026-06-22;GRUPO LK S.A;2151658-ENT;100;2;2;5,18;2,59
2026-06-22;ACA SALUD COOP LTDA;13097443-PX8-ENT;100;1;1;0,1;0,1
2026-06-22;JULIO FRANCISCO ANTONIO AURELIO S.A.;13088842-ENT;0;1;0;0;0
2026-06-22;TARJETA NARANJA SA;Tarjeta-Nice-ENT;100;1;1;0,1;0,1
2026-06-22;COMUNICACION MULTIMEDIA SA;13088774-ENT;100;1;1;0,05;0,05
2026-06-22;TELECOM ARGENTINA S.A.;POI-ESCOBAR-SIP-ENT;0;1;0;0;0
2026-06-22;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-ENT;100;1;1;3,13;3,13
2026-06-22;COOPERATIVA LIMITADA DE PROVISION DE SERVICIOS ELECTRICOS, OBRAS Y SERVICIOS PUBLICOS, ASISTENCIALES Y CREDITOS, VIVIENDA Y CONSUMO DE TRENQUE LAUQUEN;391001-ENT;100;1;1;4,1;4,1
2026-06-22;CONVERGIA INC.;1420753-ENT;0;1;0;0;0
2026-06-22;ATENTO ARGENTINA S.A;1562239-ENT;100;1;1;0,98;0,98
2026-06-22;MUSURIT S.R.L.;584201-ENT;0;1;0;0;0
2026-06-22;ANA MAYA SA;1824216-ENT;100;1;1;0,08;0,08
2026-06-22;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-ENT;100;1;1;0,1;0,1
2026-06-23;LINEIP S.R.L.;13097620-PX8-ENT;49,21;3533417;1123385;156651,15;0,14
2026-06-23;INCEPTIA SRL;13092380-PX8-ENT;69,71;1244143;706372;71893,48;0,1
2026-06-23;IMPRUNETA S.A;1673727-ENT;36,82;647690;140521;19779,87;0,14
2026-06-23;BAPRO MEDIOS DE PAGO  S.A.;1831755-ENT;38,9;547820;65676;37858,18;0,58
2026-06-23;BICENTEL, LLC;1979876-ENT;57,38;524228;182583;124809,98;0,68
2026-06-23;INQUESTA SRL EN FORMACION;13101225-PX8_ENT;18,97;415107;18219;2995,75;0,16
2026-06-23;NSS S.A.;ACME-RETAIL-IN;55,45;369772;142231;94914,67;0,67
2026-06-23;DIRECTV ARGENTINA SOCIEDAD ANONIMA;1735295-ENT;65,23;341561;161378;17781,2;0,11
2026-06-23;ANA MAYA SA;1824217-PRE8-ENT;60,83;270479;70708;7946;0,11
2026-06-23;KLEVA TECH;13100368-PX8-ENT;64,76;261398;121602;24295,72;0,2
2026-06-23;IDT CORPORATION DE ARGENTINA S.A.;1770870-ENT;15,57;260834;12194;3213,18;0,26
2026-06-23;BHN SEGUROS GENERALES S.A.;BHN-ENT;72,62;228096;107223;10368,12;0,1
2026-06-23;ASISTENCIA LEGAL INTEGRAL SRL;2707742-Px8-ENT;60,82;219183;111482;13915,23;0,12
2026-06-23;EASY CALL SA;2134652-ENT;71,13;199591;89968;9883,88;0,11
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-ENT;20,5;195790;6953;6099,93;0,88
2026-06-23;THE CHAPEAU SRL;13096781-PX8-ENT;46,68;184877;45622;9866,2;0,22
2026-06-23;MARTINEZ MAXIMILIANO ALBERTO;1958745-ENT;41,64;177389;55862;12967,32;0,23
2026-06-23;GREEN CONSULT SRL;2265352-ENT;2,48;171000;132;73,58;0,56
2026-06-23;GSA COLLECTIONS ARGENTINA SA;2354840-ENT;56,17;170953;67444;7974,9;0,12
2026-06-23;POLIARQUIA CONSULTORES S.A;1415315-ENT;20,43;170149;8175;1766;0,22
2026-06-23;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-ENT;90,96;165415;128681;448754,72;3,49
2026-06-23;CALL UP SA;2800288-Px8-ENT;62,68;155905;67120;14776,38;0,22
2026-06-23;IDT CORPORATION DE ARGENTINA S.A.;1594593-ENT;58,93;142147;39084;4996,57;0,13
2026-06-23;SUIVANT SA;13093020-CC-ENT;43,11;141092;42631;3449,88;0,08
2026-06-23;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-ENT;80,22;121982;75839;257161,8;3,39
2026-06-23;RECAUDADORA S.A.;1620425-ENT;18,99;113968;5592;1093,07;0,2
2026-06-23;CETROGAR SA;2485421-ENT;69,69;105941;39389;5691,53;0,14
2026-06-23;ATX;1610439-ENT;69,94;103092;40429;14399,2;0,36
2026-06-23;MULTICONEX SA;1571183-ENT;61,86;98192;28195;8292,25;0,29
2026-06-23;V.I.S. MEDIA GROUP S.A.;1784942-ENT;22,73;90819;5545;1022,08;0,18
2026-06-23;CREDICUOTAS CONSUMO S.A.;13088519-ENT;60,09;89019;21581;12431,8;0,58
2026-06-23;MARTINEZ MAXIMILIANO ALBERTO;2098163-ENT;16,21;84717;3196;965,52;0,3
2026-06-23;INFOBIP LATAM SA;13091711-PX8-ENT;72,45;76932;42522;16020,12;0,38
2026-06-23;V.I.S. MEDIA GROUP S.A.;2270874-ENT;98,91;73863;44071;5268,9;0,12
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;2098836-ENT;50,8;73115;15394;6389,62;0,42
2026-06-23;MARTINEZ MAXIMILIANO ALBERTO;1958741-ENT;15,66;69440;3497;1421,6;0,41
2026-06-23;AMX ARGENTINA S.A.;CLARO-SIP-LD-ENT;83,75;65652;43646;130411,75;2,99
2026-06-23;TIWS ARGENTINA II S.A;2039340-ENT;74,32;65298;37597;113237,58;3,01
2026-06-23;CALL AND CONTACT CENTER S.R.L.;13098208-PX8_ENT;53,74;62117;17515;4704,13;0,27
2026-06-23;NSS S.A.;CVI-RETAIL-IN;50,04;62017;24313;35489,4;1,46
2026-06-23;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1531261-ENT;63,38;59822;22381;2822,88;0,13
2026-06-23;ENTELEQ S.A.S.;2208308-ENT;10,32;59071;5351;1187,02;0,22
2026-06-23;IDT CORPORATION DE ARGENTINA S.A.;1452611-ENT;20,08;58960;4196;2387,35;0,57
2026-06-23;ATX;ATX-ENT;25,46;57189;1748;744,42;0,43
2026-06-23;IDT CORPORATION DE ARGENTINA S.A.;13091348-ENT;19,34;52984;2906;887,28;0,31
2026-06-23;CONMEGA A.C.E.;13098440-PX8-ENT;78,27;46661;29854;3429,2;0,11
2026-06-23;ENTELEQ S.A.S.;1802612-ENT;4,02;41422;907;275,37;0,3
2026-06-23;IGECH S.A.;1602887-ENT;49,45;39670;5477;386,78;0,07
2026-06-23;LATINFON CONTACT CENTER S.R.L.;2549392-Px8-ENT;98,71;38973;25661;4263,68;0,17
2026-06-23;MARISA CLAUDIA BERETTA;769991-ENT;35,84;36576;4077;2056,5;0,5
2026-06-23;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1761735-24-ENT;62,58;35480;18824;1677;0,09
2026-06-23;NSS S.A.;NOGEO-CVI-ENT;91,91;35041;30062;97786,27;3,25
2026-06-23;MULTICONEX SA;786659-ENT;29,33;32921;2499;1192,4;0,48
2026-06-23;PRO ACTION SERVICES S.A.;1452571-ENT;68,79;30278;12270;2129,4;0,17
2026-06-23;VN COBRANZAS S.A.;2441702-Px8-ENT;70,27;28748;17434;5326,42;0,31
2026-06-23;NSS S.A.;MEDIANT-TRAMA-ENT;42,14;28309;3952;2845,18;0,72
2026-06-23;IPLAN INTERNATIONAL BUSINESS INC.;CPEAK-DID-Px8-ENT;81,17;25212;14833;10500,62;0,71
2026-06-23;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-ENT;75,26;24696;12866;6829,6;0,53
2026-06-23;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1503127-ENT;30,82;23391;2065;276,67;0,13
2026-06-23;RICARDO MULLER;652367-ENT;22,6;22647;1662;256,78;0,15
